N,City,State,Name,Address,Type,Food,Tourist Attraction,Museum,Park,Shopping,Entertainment,Accommodation,Government,Rating,Total Ratings,Status,Latitude,Longitude,Open Now,Price Level,Website,Local Phone,International Phone,Permanently Closed,Place ID,Viewport,Icon URL
49,New York City,New York,Federal Hall,"26 Wall Street, New York","Museum, Tourist Attraction, Point Of Interest, Establishment",0,1,1,0,0,0,0,0,4.5,2307,OPERATIONAL,40.7073993,-74.0102088,0,No data,No data,No data,No data,0,ChIJAaIFAxdawokR8txc3YPbD3A,"{'northeast': {'lat': 40.7088427302915, 'lng': -74.0087694697085}, 'southwest': {'lat': 40.7061447697085, 'lng': -74.0114674302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png
50,New York City,New York,New-York Historical Society,"170 Central Park West, New York","Museum, Tourist Attraction, Library, Point Of Interest, Establishment",0,1,1,0,0,0,0,0,4.5,583,OPERATIONAL,40.7793487,-73.9739079,0,No data,No data,No data,No data,0,ChIJIVEyfY5YwokRXqcWLrl5XVA,"{'northeast': {'lat': 40.78058978029151, 'lng': -73.97257421970849}, 'southwest': {'lat': 40.77789181970851, 'lng': -73.97527218029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png
51,New York City,New York,Museum of Jewish Heritage ï¿½ A Living Memorial to the Holocaust,"36 Battery Place, New York","Tourist Attraction, Museum, Point Of Interest, Establishment",0,1,1,0,0,0,0,0,4.6,1666,OPERATIONAL,40.706253,-74.018778,0,No data,No data,No data,No data,0,ChIJYTeZ_BFawokRe_SRVX_pKIs,"{'northeast': {'lat': 40.7074747802915, 'lng': -74.01703216970849}, 'southwest': {'lat': 40.7047768197085, 'lng': -74.0197301302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png
52,New York City,New York,Manhattan Bridge,"Manhattan Bridge, New York","Tourist Attraction, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,4.6,6357,OPERATIONAL,40.7074959,-73.9907742,0,No data,No data,No data,No data,0,ChIJS1F1Oy5awokRz58BetNK5Xs,"{'northeast': {'lat': 40.7243238, 'lng': -73.98004164999999}, 'southwest': {'lat': 40.68895579999999, 'lng': -74.00119865}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
53,New York City,New York,Trump Tower,"725 5th Avenue, New York","Tourist Attraction, Shopping Mall, Point Of Interest, Establishment",0,1,0,0,1,0,0,0,3.7,7527,OPERATIONAL,40.7624284,-73.973794,0,No data,No data,No data,No data,0,ChIJrc9T9fpYwokRdvjYRHT8nI4,"{'northeast': {'lat': 40.7636963802915, 'lng': -73.97268011970849}, 'southwest': {'lat': 40.7609984197085, 'lng': -73.97537808029149}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
54,New York City,New York,The Green-Wood Cemetery,"500 25th Street, Brooklyn","Cemetery, Tourist Attraction, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,4.7,676,OPERATIONAL,40.6580754,-73.9947676,0,No data,No data,No data,No data,0,ChIJ5wpCzsJawokRZ_zEIYKrf60,"{'northeast': {'lat': 40.66518149999998, 'lng': -73.9715962}, 'southwest': {'lat': 40.6408927, 'lng': -74.01409699999999}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cemetery_grave-71.png
55,New York City,New York,St. Paul's Chapel,"209 Broadway, New York","Tourist Attraction, Church, Place Of Worship, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,4.6,1822,OPERATIONAL,40.7113281,-74.0091831,0,No data,No data,No data,No data,0,ChIJ-wHkrBlawokRjCiym7MbolM,"{'northeast': {'lat': 40.7127447302915, 'lng': -74.00793416970849}, 'southwest': {'lat': 40.7100467697085, 'lng': -74.01063213029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png
56,New York City,New York,The Metropolitan Museum of Art,"1000 5th Avenue, New York","Tourist Attraction, Museum, Point Of Interest, Establishment",0,1,1,0,0,0,0,0,4.8,81588,OPERATIONAL,40.7794366,-73.963244,0,3,No data,No data,No data,0,ChIJb8Jg9pZYwokR-qHGtvSkLzs,"{'northeast': {'lat': 40.7802527302915, 'lng': -73.9613772197085}, 'southwest': {'lat': 40.7775547697085, 'lng': -73.9640751802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png
57,New York City,New York,Museum of the Moving Image,"36-01 35th Avenue, Queens","Museum, Tourist Attraction, Movie Theater, Point Of Interest, Establishment",0,1,1,0,0,1,0,0,4.6,3732,OPERATIONAL,40.7563454,-73.9239496,0,No data,No data,No data,No data,0,ChIJAx_yUCVfwokRQ2xEBIWV21g,"{'northeast': {'lat': 40.7575541302915, 'lng': -73.9226746697085}, 'southwest': {'lat': 40.7548561697085, 'lng': -73.9253726302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png
58,New York City,New York,Castle Clinton National Monument,New York,"Tourist Attraction, Museum, Point Of Interest, Establishment",0,1,1,0,0,0,0,0,4.4,21211,OPERATIONAL,40.7034401,-74.0168023,0,No data,No data,No data,No data,0,ChIJoQb5SxBawokRtYcvnZAI2lE,"{'northeast': {'lat': 40.70483814999999, 'lng': -74.01238649999999}, 'southwest': {'lat': 40.70022035000001, 'lng': -74.01884890000001}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png
59,New York City,New York,Brooklyn Children's Museum,"145 Brooklyn Avenue, Brooklyn","Tourist Attraction, Museum, Movie Theater, Point Of Interest, Establishment",0,1,1,0,0,1,0,0,4.4,3392,OPERATIONAL,40.6744611,-73.9439863,0,No data,No data,No data,No data,0,ChIJ99JOl4NbwokRSoTA_j2J22I,"{'northeast': {'lat': 40.67582318029149, 'lng': -73.94292191970848}, 'southwest': {'lat': 40.6731252197085, 'lng': -73.94561988029149}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png
60,New York City,New York,Triangle Shirtwaist Factory,"23 Washington Place, New York","Tourist Attraction, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,4.5,51,OPERATIONAL,40.7299982,-73.9954675,1,No data,No data,No data,No data,0,ChIJM72shZBZwokRztOW_yxN3Yg,"{'northeast': {'lat': 40.7312642802915, 'lng': -73.99405866970851}, 'southwest': {'lat': 40.7285663197085, 'lng': -73.99675663029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
61,New York City,New York,The Frederick Hotel,"95 West Broadway, New York","Bar, Restaurant, Lodging, Point Of Interest, Food, Establishment",1,0,0,0,0,0,1,0,4.2,807,OPERATIONAL,40.7156143,-74.0089671,1,No data,No data,No data,No data,0,ChIJYSjtGB9awokRvtwfGw4UEpc,"{'northeast': {'lat': 40.7170075802915, 'lng': -74.0076779697085}, 'southwest': {'lat': 40.7143096197085, 'lng': -74.0103759302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png
62,New York City,New York,NOMO SOHO,"9 Crosby Street, New York","Restaurant, Lodging, Point Of Interest, Food, Establishment",1,0,0,0,0,0,1,0,4,1698,OPERATIONAL,40.7198142,-74.0000734,1,3,No data,No data,No data,0,ChIJM8mGj4lZwokRSbZBvNOVNKM,"{'northeast': {'lat': 40.7212065802915, 'lng': -73.99885641970849}, 'southwest': {'lat': 40.7185086197085, 'lng': -74.0015543802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png
63,New York City,New York,Kimpton Hotel Eventi,"851 6th Avenue, New York","Restaurant, Lodging, Point Of Interest, Food, Establishment",1,0,0,0,0,0,1,0,4.4,1853,OPERATIONAL,40.7470222,-73.9900333,1,3,No data,No data,No data,0,ChIJ_U_NR69ZwokRkOaA92AjJ4U,"{'northeast': {'lat': 40.7485655802915, 'lng': -73.9885471697085}, 'southwest': {'lat': 40.7458676197085, 'lng': -73.9912451302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png
64,New York City,New York,Union Hotel Brooklyn,"611 Degraw Street, Brooklyn","Bar, Restaurant, Lodging, Point Of Interest, Food, Establishment",1,0,0,0,0,0,1,0,2.7,640,OPERATIONAL,40.679225,-73.983162,0,No data,No data,No data,No data,0,ChIJNw_kzFRawokRESt-098Pb7Q,"{'northeast': {'lat': 40.6805018802915, 'lng': -73.9818301697085}, 'southwest': {'lat': 40.6778039197085, 'lng': -73.98452813029152}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png
65,New York City,New York,Park Lane Hotel New York,"36 Central Park South South, New York","Bar, Restaurant, Lodging, Point Of Interest, Food, Establishment",1,0,0,0,0,0,1,0,4,2660,OPERATIONAL,40.7650735,-73.9752633,0,No data,No data,No data,No data,0,ChIJmU5P6vBYwokRO73p8vAMXUE,"{'northeast': {'lat': 40.76625148029149, 'lng': -73.9740503197085}, 'southwest': {'lat': 40.7635535197085, 'lng': -73.9767482802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png
66,New York City,New York,The Mark Hotel,"25 East 77th Street, New York","Restaurant, Lodging, Point Of Interest, Food, Establishment",1,0,0,0,0,0,1,0,4.5,834,OPERATIONAL,40.7752711,-73.9633994,1,No data,No data,No data,No data,0,ChIJXYOiRJRYwokRm1i3c9R6WDA,"{'northeast': {'lat': 40.77656848029149, 'lng': -73.9620792697085}, 'southwest': {'lat': 40.7738705197085, 'lng': -73.96477723029152}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png
67,New York City,New York,Hotel Belleclaire,"2175 Broadway, New York","Restaurant, Lodging, Point Of Interest, Food, Establishment",1,0,0,0,0,0,1,0,4,1412,OPERATIONAL,40.782425,-73.9811603,1,No data,No data,No data,No data,0,ChIJZ-wCRohYwokRvnOFofo8F7A,"{'northeast': {'lat': 40.78385538029149, 'lng': -73.9797626197085}, 'southwest': {'lat': 40.78115741970849, 'lng': -73.9824605802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png
68,New York City,New York,Connolly's,"121 West 45th Street, New York","Bar, Restaurant, Point Of Interest, Food, Establishment",1,0,0,0,0,0,0,0,4.4,4174,OPERATIONAL,40.7573681,-73.9835798,1,2,No data,No data,No data,0,ChIJAS6GeVVYwokRPfg8xt4nH-I,"{'northeast': {'lat': 40.7586323302915, 'lng': -73.9823113197085}, 'southwest': {'lat': 40.75593436970851, 'lng': -73.98500928029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
69,New York City,New York,Artichoke Basille's Pizza,"111 MacDougal Street, New York","Restaurant, Point Of Interest, Food, Establishment",1,0,0,0,0,0,0,0,4.4,1754,OPERATIONAL,40.73,-74.0007278,1,2,No data,No data,No data,0,ChIJ10EpKJJZwokRUjIWaunOQbI,"{'northeast': {'lat': 40.7312968802915, 'lng': -73.9993142197085}, 'southwest': {'lat': 40.7285989197085, 'lng': -74.0020121802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
70,New York City,New York,American Girl Place New York,"75 Rockefeller Plaza Floor 1, New York","Cafe, Restaurant, Point Of Interest, Store, Food, Establishment",1,0,0,0,0,0,0,0,4.5,4528,OPERATIONAL,40.7599932,-73.9778027,0,3,No data,No data,No data,0,ChIJwQEGnf5YwokRcMUc7_zIISE,"{'northeast': {'lat': 40.7611872302915, 'lng': -73.97653216970849}, 'southwest': {'lat': 40.75848926970851, 'lng': -73.9792301302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png
71,New York City,New York,The River Cafï¿½,"1 Water Street, Brooklyn","Restaurant, Bar, Point Of Interest, Food, Establishment",1,0,0,0,0,0,0,0,4.4,2071,OPERATIONAL,40.7038342,-73.9947936,0,4,No data,No data,No data,0,ChIJ2QZOdTpawokRU_eN_EPJaX8,"{'northeast': {'lat': 40.7051564802915, 'lng': -73.99337341970849}, 'southwest': {'lat': 40.7024585197085, 'lng': -73.99607138029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
72,New York City,New York,Wythe Hotel,"80 Wythe Avenue, Brooklyn","Bar, Restaurant, Lodging, Point Of Interest, Food, Establishment",1,0,0,0,0,0,1,0,4.5,1440,OPERATIONAL,40.7218694,-73.9581,0,3,No data,No data,No data,0,ChIJucbIy0JZwokRvgoW5tnNHM0,"{'northeast': {'lat': 40.72317648029149, 'lng': -73.95676271970848}, 'southwest': {'lat': 40.72047851970849, 'lng': -73.9594606802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png
73,New York City,New York,Chart House,"1700 Harbor Boulevard, Weehawken","Restaurant, Point Of Interest, Food, Establishment",1,0,0,0,0,0,0,0,4.5,7134,OPERATIONAL,40.7607,-74.0180351,0,3,No data,No data,No data,0,ChIJfSrfpzJYwokRZK7ZRue5tG8,"{'northeast': {'lat': 40.7621408302915, 'lng': -74.01688966970849}, 'southwest': {'lat': 40.7594428697085, 'lng': -74.0195876302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
74,New York City,New York,Beckett's Bar & Grill,"81 Pearl Street, New York","Bar, Restaurant, Point Of Interest, Food, Establishment",1,0,0,0,0,0,0,0,4,440,OPERATIONAL,40.704129,-74.010336,1,2,No data,No data,No data,0,ChIJ3blcJRRawokRex4mbeb9Ix4,"{'northeast': {'lat': 40.70541433029149, 'lng': -74.0089459197085}, 'southwest': {'lat': 40.70271636970849, 'lng': -74.0116438802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png
75,New York City,New York,Magnolia Bakery,"401 Bleecker Street, New York","Bakery, Restaurant, Point Of Interest, Store, Food, Establishment",1,0,0,0,0,0,0,0,4.3,4111,OPERATIONAL,40.7358891,-74.0049542,0,2,No data,No data,No data,0,ChIJF9Du35RZwokRFGd0oc4diZs,"{'northeast': {'lat': 40.73722668029149, 'lng': -74.00368081970849}, 'southwest': {'lat': 40.7345287197085, 'lng': -74.0063787802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png
76,Columbus,Ohio,Center of Science and Industry (COSI),"333 West Broad Street, Columbus","Tourist Attraction, Museum, Point Of Interest, Establishment",0,1,1,0,0,0,0,0,4.4,2435,OPERATIONAL,39.9598362,-83.0070197,0,No data,No data,No data,No data,0,ChIJR5El7juPOIgRhPqPVgTgMS8,"{'northeast': {'lat': 39.9612902302915, 'lng': -83.0050354697085}, 'southwest': {'lat': 39.9585922697085, 'lng': -83.00773343029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png
77,Columbus,Ohio,Franklin Park Conservatory and Botanical Gardens,"1777 East Broad Street, Columbus","Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.8,10297,OPERATIONAL,39.9658716,-82.9532009,0,No data,No data,No data,No data,0,ChIJB9mFbvmIOIgR4V83OLOlHnE,"{'northeast': {'lat': 39.96720613029149, 'lng': -82.95136821970848}, 'southwest': {'lat': 39.96450816970849, 'lng': -82.9540661802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
78,Columbus,Ohio,Columbus Museum of Art,"480 East Broad Street, Columbus","Tourist Attraction, Museum, Point Of Interest, Establishment",0,1,1,0,0,0,0,0,4.7,3540,OPERATIONAL,39.9642074,-82.9878972,0,No data,No data,No data,No data,0,ChIJEfF3AdKIOIgRxcjY2XFaWb8,"{'northeast': {'lat': 39.96584273029151, 'lng': -82.9862278697085}, 'southwest': {'lat': 39.96314476970851, 'lng': -82.9889258302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png
79,Columbus,Ohio,SegAway Tours of Columbus,"400 North High Street, Columbus","Tourist Attraction, Travel Agency, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,4.9,87,OPERATIONAL,39.969963,-83.0005028,0,No data,No data,No data,No data,0,ChIJSdi3BimPOIgRUcDhtDZhtNw,"{'northeast': {'lat': 39.9709308802915, 'lng': -82.99958051970849}, 'southwest': {'lat': 39.96823291970851, 'lng': -83.0022784802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
80,Columbus,Ohio,Scioto Audubon Metro Park,"400 West Whittier Street, Columbus","Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.8,2773,OPERATIONAL,39.9480889,-83.0068108,0,No data,No data,No data,No data,0,ChIJEWDJykWPOIgRv3rQRBHHPgI,"{'northeast': {'lat': 39.94901794999999, 'lng': -83.00564396970849}, 'southwest': {'lat': 39.94530175, 'lng': -83.00834193029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
81,Columbus,Ohio,The Oval,"181 Oval Drive South, Columbus","Park, University, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.7,617,OPERATIONAL,39.9994861,-83.0127008,1,No data,No data,No data,No data,0,ChIJe5E_WL6OOIgRuymk9nLAZ9I,"{'northeast': {'lat': 40.00112505000001, 'lng': -83.00819144999998}, 'southwest': {'lat': 39.99780244999999, 'lng': -83.01446965000002}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
82,Columbus,Ohio,LVQ Apartments,"50 West Broad Street, Columbus","Tourist Attraction, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,4.5,454,OPERATIONAL,39.9624146,-83.0021233,0,No data,No data,No data,No data,0,ChIJExh_WDCPOIgR4wleGg3pm5U,"{'northeast': {'lat': 39.9635841802915, 'lng': -83.0007837197085}, 'southwest': {'lat': 39.9608862197085, 'lng': -83.0034816802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
83,Columbus,Ohio,Goodale Park,"120 West Goodale Street, Columbus","Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.6,3988,OPERATIONAL,39.9752105,-83.0067753,0,No data,No data,No data,No data,0,ChIJpSLxgdiOOIgRaFfMLsLaT38,"{'northeast': {'lat': 39.97660563029151, 'lng': -83.00262434999999}, 'southwest': {'lat': 39.97390766970851, 'lng': -83.01138775}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
84,Columbus,Ohio,Cultural Arts Center,"139 West Main Street, Columbus","Tourist Attraction, Museum, Local Government Office, Point Of Interest, Establishment",0,1,1,0,0,0,0,1,4.8,52,OPERATIONAL,39.955358,-83.0033251,0,No data,No data,No data,No data,0,ChIJNULI8TePOIgRwhcx33guhjA,"{'northeast': {'lat': 39.9568769802915, 'lng': -83.00196366970849}, 'southwest': {'lat': 39.9541790197085, 'lng': -83.0046616302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
85,Columbus,Ohio,Thurber House,"77 Jefferson Avenue, Columbus","Tourist Attraction, Museum, Store, Point Of Interest, Establishment",0,1,1,0,0,0,0,0,4.8,93,OPERATIONAL,39.9657832,-82.985242,0,No data,No data,No data,No data,0,ChIJfXlOstGIOIgRe6rIgXpUF2A,"{'northeast': {'lat': 39.96722183029149, 'lng': -82.98375011970849}, 'southwest': {'lat': 39.96452386970849, 'lng': -82.98644808029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
86,Columbus,Ohio,Rhodes State Office Tower,"30 East Broad Street, Columbus","Tourist Attraction, Local Government Office, Point Of Interest, Establishment",0,1,0,0,0,0,0,1,4.1,42,OPERATIONAL,39.9625522,-82.9996107,0,No data,No data,No data,No data,0,ChIJUaS6OzGPOIgRhF3cPYJW6JU,"{'northeast': {'lat': 39.9637970802915, 'lng': -82.9982417697085}, 'southwest': {'lat': 39.96109911970851, 'lng': -83.0009397302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png
87,Columbus,Ohio,Whetstone Community Recreation,"3923 North High Street, Columbus","Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.6,973,OPERATIONAL,40.0433093,-83.0274099,0,No data,No data,No data,No data,0,ChIJWSKAXUGMOIgRUaovKHbexQY,"{'northeast': {'lat': 40.0447417802915, 'lng': -83.02631871970848}, 'southwest': {'lat': 40.0420438197085, 'lng': -83.02901668029149}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
88,Columbus,Ohio,Schiller Park,"1069 Jaeger Street, Columbus","Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.7,3625,OPERATIONAL,39.9416847,-82.9921722,0,No data,No data,No data,No data,0,ChIJS5QWMa2IOIgRuSc9J5exb9s,"{'northeast': {'lat': 39.9428459802915, 'lng': -82.9905492697085}, 'southwest': {'lat': 39.9401480197085, 'lng': -82.9932472302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
89,Columbus,Ohio,The Community of St Joseph Catholic Cathedral & Holy Cross Church,"212 East Broad Street, Columbus","Tourist Attraction, Church, Place Of Worship, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,4.8,316,OPERATIONAL,39.9632766,-82.9946524,0,No data,No data,No data,No data,0,ChIJ2cJJjTKPOIgRYSTfZQn9e-4,"{'northeast': {'lat': 39.9644527802915, 'lng': -82.9932794197085}, 'southwest': {'lat': 39.9617548197085, 'lng': -82.9959773802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png
90,Columbus,Ohio,McFerson Commons Park,"218 West Street, Columbus","Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.5,358,OPERATIONAL,39.9668486,-83.0073684,1,No data,No data,No data,No data,0,ChIJw52J7ySPOIgRmOUc1bG0wtA,"{'northeast': {'lat': 39.9682228302915, 'lng': -83.00579616970849}, 'southwest': {'lat': 39.9655248697085, 'lng': -83.0084941302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
91,Columbus,Ohio,Glass Axis,"610 West Town Street, Columbus","Art Gallery, Tourist Attraction, Store, Point Of Interest, Establishment",0,1,0,0,0,0,0,0,4.7,79,OPERATIONAL,39.9568577,-83.0165887,0,No data,No data,No data,No data,0,ChIJTXp0w_mOOIgR6rpovjyY1VU,"{'northeast': {'lat': 39.9582680302915, 'lng': -83.0154624697085}, 'southwest': {'lat': 39.9555700697085, 'lng': -83.0181604302915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png
92,Columbus,Ohio,Ohio History Center,"800 East 17th Avenue, Columbus","Tourist Attraction, Library, Museum, Point Of Interest, Establishment",0,1,1,0,0,0,0,0,4.6,376,OPERATIONAL,40.0048317,-82.9873667,0,No data,No data,No data,No data,0,ChIJEZXghFGJOIgRexq3O0MV768,"{'northeast': {'lat': 40.00618893029149, 'lng': -82.98579911970849}, 'southwest': {'lat': 40.0034909697085, 'lng': -82.9884970802915}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png
93,Columbus,Ohio,Columbus Park of Roses,"3901 North High Street, Columbus","Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.7,3318,OPERATIONAL,40.0435569,-83.0267477,0,No data,No data,No data,No data,0,ChIJefSg70WMOIgRdcMwrym1arU,"{'northeast': {'lat': 40.0470641, 'lng': -83.01698390000001}, 'southwest': {'lat': 40.03890329999999, 'lng': -83.03178269999998}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
94,Columbus,Ohio,Fred Beekman Park,"2200 Carmack Road, Columbus","Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.5,230,OPERATIONAL,40.0056992,-83.0393306,0,No data,No data,No data,No data,0,ChIJ-9AGXmKOOIgR-0lJ4vployU,"{'northeast': {'lat': 40.0070023802915, 'lng': -83.0369966}, 'southwest': {'lat': 40.0043044197085, 'lng': -83.04010860000001}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
95,Columbus,Ohio,Grange Insurance Audubon Center,"505 West Whittier Street, Columbus","Park, Tourist Attraction, Point Of Interest, Establishment",0,1,0,1,0,0,0,0,4.8,467,OPERATIONAL,39.9463889,-83.0097222,0,No data,No data,No data,No data,0,ChIJoZP5ckGPOIgR6MFqtaaVdHs,"{'northeast': {'lat': 39.9475358302915, 'lng': -83.0081448697085}, 'southwest': {'lat': 39.9448378697085, 'lng': -83.01084283029151}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png
